timestamps,TP9,AF7,AF8,TP10,Right AUX
1741724751.379,-1000.000,-1000.000,-715.820,-1000.000,0.000
1741724751.382,-1000.000,-1000.000,-548.340,-1000.000,0.000
1741724751.386,-1000.000,-1000.000,-828.613,-1000.000,0.000
1741724751.390,-1000.000,-1000.000,-801.758,-1000.000,0.000
1741724751.394,-935.059,-937.988,-825.195,-933.105,0.000
1741724751.398,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724751.402,-255.859,-210.938,-875.488,-292.480,0.000
1741724751.406,999.512,999.512,-905.762,999.512,0.000
1741724751.410,959.473,953.125,-1000.000,966.309,0.000
1741724751.414,939.941,944.336,-863.770,937.500,0.000
1741724751.418,977.539,977.051,-695.312,979.492,0.000
1741724751.421,970.215,970.703,-707.520,970.215,0.000
1741724751.425,969.727,970.703,-370.605,970.703,0.000
1741724751.429,969.727,970.703,17.578,970.215,0.000
1741724751.433,969.727,970.703,-84.473,970.215,0.000
1741724751.437,969.727,970.215,-32.715,970.703,0.000
1741724751.441,969.727,970.215,243.164,970.703,0.000
1741724751.445,969.727,970.703,181.641,970.215,0.000
1741724751.449,969.727,970.703,182.129,970.703,0.000
1741724751.453,969.727,970.703,290.039,970.703,0.000
1741724751.457,969.727,970.215,402.832,970.215,0.000
1741724751.461,969.727,970.215,361.816,970.215,0.000
1741724751.464,969.727,970.215,186.035,970.703,0.000
1741724751.468,970.215,974.121,437.988,970.703,0.000
1741724751.472,970.215,954.590,741.699,975.586,0.000
1741724751.476,907.227,934.570,807.129,902.344,0.000
1741724751.480,999.512,999.512,443.848,999.512,0.000
1741724751.484,188.965,-65.918,353.516,278.320,0.000
1741724751.488,-1000.000,-1000.000,489.258,-1000.000,0.000
1741724751.492,-983.887,-953.125,9.766,-999.023,0.000
1741724751.496,-973.145,-991.211,-398.438,-965.820,0.000
1741724751.500,-1000.000,-1000.000,-370.605,-1000.000,0.000
1741724751.504,-1000.000,-1000.000,-247.070,-1000.000,0.000
1741724751.507,-1000.000,-1000.000,-269.043,-1000.000,0.000
1741724751.511,-1000.000,-1000.000,-249.512,-1000.000,0.000
1741724751.515,-1000.000,-1000.000,-76.660,-1000.000,0.000
1741724751.519,-1000.000,-1000.000,-34.180,-1000.000,0.000
1741724751.523,-1000.000,-1000.000,-206.543,-1000.000,0.000
1741724751.527,-1000.000,-1000.000,-731.445,-1000.000,0.000
1741724751.531,-1000.000,-1000.000,-939.941,-1000.000,0.000
1741724751.535,-1000.000,-1000.000,-811.523,-1000.000,0.000
1741724751.539,-1000.000,-1000.000,-661.621,-1000.000,0.000
1741724751.543,-1000.000,-1000.000,-637.695,-1000.000,0.000
1741724751.546,-1000.000,-1000.000,-819.824,-1000.000,0.000
1741724751.550,-1000.000,-1000.000,-671.875,-1000.000,0.000
1741724751.554,-963.379,-938.477,-547.852,-975.098,0.000
1741724751.558,-1000.000,-1000.000,-701.660,-980.957,0.000
1741724751.562,-1000.000,-770.020,-622.559,-1000.000,0.000
1741724751.566,315.430,659.180,-313.965,160.645,0.000
1741724751.570,999.512,999.512,-18.555,999.512,0.000
1741724751.574,904.297,906.250,-23.926,911.621,0.000
1741724751.578,975.098,984.375,6.836,969.238,0.000
1741724751.582,970.215,970.703,-1.465,970.703,0.000
1741724751.586,969.727,970.703,140.625,970.215,0.000
1741724751.589,969.727,970.703,340.820,970.703,0.000
1741724751.593,969.727,970.703,137.207,970.703,0.000
1741724751.597,969.727,970.703,72.754,970.703,0.000
1741724751.601,969.727,970.703,-44.922,970.215,0.000
1741724751.605,969.727,970.703,-7.324,970.703,0.000
1741724751.609,969.727,970.703,-129.883,970.215,0.000
1741724751.613,969.727,970.703,62.988,970.215,0.000
1741724751.617,969.727,970.215,588.379,970.215,0.000
1741724751.621,969.727,970.703,606.445,970.215,0.000
1741724751.625,969.727,970.703,456.543,970.703,0.000
1741724751.628,985.352,979.492,648.926,985.840,0.000
1741724751.632,895.020,898.926,702.637,898.438,0.000
1741724751.636,999.512,999.512,523.926,999.512,0.000
1741724751.640,552.246,365.723,517.090,590.820,0.000
1741724751.644,-899.902,-1000.000,540.039,-855.469,0.000
1741724751.648,-1000.000,-1000.000,426.270,-1000.000,0.000
1741724751.652,-943.848,-958.984,219.238,-941.895,0.000
1741724751.656,-1000.000,-1000.000,409.180,-1000.000,0.000
1741724751.660,-1000.000,-1000.000,567.871,-1000.000,0.000
1741724751.664,-1000.000,-1000.000,403.809,-1000.000,0.000
1741724751.668,-1000.000,-1000.000,227.051,-1000.000,0.000
1741724751.671,-1000.000,-1000.000,211.426,-1000.000,0.000
1741724751.675,-1000.000,-1000.000,-52.246,-1000.000,0.000
1741724751.679,-1000.000,-1000.000,-391.602,-1000.000,0.000
1741724751.683,-1000.000,-1000.000,-86.914,-1000.000,0.000
1741724751.687,-1000.000,-1000.000,179.199,-1000.000,0.000
1741724751.691,-1000.000,-1000.000,-143.066,-1000.000,0.000
1741724751.695,-1000.000,-1000.000,-512.207,-1000.000,0.000
1741724751.699,-1000.000,-1000.000,-451.660,-1000.000,0.000
1741724751.703,-1000.000,-1000.000,-346.680,-1000.000,0.000
1741724751.707,-1000.000,-1000.000,-231.445,-1000.000,0.000
1741724751.711,-1000.000,-1000.000,-380.859,-1000.000,0.000
1741724751.714,-1000.000,-1000.000,-680.664,-1000.000,0.000
1741724751.718,-1000.000,-1000.000,-462.402,-1000.000,0.000
1741724751.722,-1000.000,-1000.000,-436.523,-1000.000,0.000
1741724751.726,-1000.000,-1000.000,-685.547,-1000.000,0.000
1741724751.730,-931.152,-937.500,-922.363,-927.246,0.000
1741724751.734,-1000.000,-1000.000,-965.332,-1000.000,0.000
1741724751.738,-327.637,-219.238,-690.430,-432.617,0.000
1741724751.742,999.512,999.512,-519.531,955.078,0.000
1741724751.746,971.680,954.102,-799.316,991.211,0.000
1741724751.750,934.082,943.359,-760.742,925.781,0.000
1741724751.753,979.980,977.539,-165.039,983.398,0.000
1741724751.757,969.727,970.703,46.875,970.703,0.000
1741724751.761,969.727,970.703,-411.621,970.703,0.000
1741724751.765,969.727,970.703,-310.547,970.703,0.000
1741724751.769,969.727,970.703,38.574,970.703,0.000
1741724751.773,969.727,970.703,-297.852,970.215,0.000
1741724751.777,969.727,970.703,-358.887,970.215,0.000
1741724751.781,969.727,970.703,-424.805,970.215,0.000
1741724751.785,969.727,970.703,-529.297,970.215,0.000
1741724751.789,969.727,970.215,-116.211,970.703,0.000
1741724751.793,969.727,970.215,-238.770,970.215,0.000
1741724751.796,969.727,970.703,-400.391,970.215,0.000
1741724751.800,969.727,970.703,142.578,970.215,0.000
1741724751.804,970.215,970.703,337.402,970.215,0.000
1741724751.808,969.727,970.215,28.809,970.215,0.000
1741724751.812,969.727,970.215,-231.934,970.703,0.000
1741724751.816,970.703,973.633,-137.695,971.191,0.000
1741724751.820,967.285,954.102,181.641,967.285,0.000
1741724751.824,911.621,934.082,201.660,913.086,0.000
1741724751.828,999.512,999.512,67.383,999.512,0.000
1741724751.832,130.371,-70.801,143.066,126.465,0.000
1741724751.836,-1000.000,-1000.000,167.480,-1000.000,0.000
1741724751.839,-975.586,-951.172,-62.012,-975.098,0.000
1741724751.843,-977.539,-991.699,-266.602,-977.539,0.000
1741724751.847,-1000.000,-1000.000,-308.594,-1000.000,0.000
1741724751.851,-1000.000,-1000.000,70.312,-1000.000,0.000
1741724751.855,-1000.000,-1000.000,-39.062,-1000.000,0.000
1741724751.859,-1000.000,-1000.000,-545.410,-1000.000,0.000
1741724751.863,-1000.000,-1000.000,-833.984,-1000.000,0.000
1741724751.867,-1000.000,-1000.000,-967.285,-1000.000,0.000
1741724751.871,-1000.000,-1000.000,-664.062,-1000.000,0.000
1741724751.875,-1000.000,-1000.000,-738.770,-1000.000,0.000
1741724751.878,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724751.882,-1000.000,-1000.000,-986.816,-1000.000,0.000
1741724751.886,-1000.000,-1000.000,-851.074,-1000.000,0.000
1741724751.890,-1000.000,-1000.000,-896.484,-1000.000,0.000
1741724751.894,-1000.000,-1000.000,-899.414,-1000.000,0.000
1741724751.898,-1000.000,-1000.000,-740.234,-1000.000,0.000
1741724751.902,-937.500,-938.477,-748.535,-933.105,0.000
1741724751.906,-1000.000,-1000.000,-609.375,-1000.000,0.000
1741724751.910,-219.727,-207.031,-666.504,-292.480,0.000
1741724751.914,999.512,999.512,-961.426,999.512,0.000
1741724751.918,953.613,952.637,-873.047,966.309,0.000
1741724751.921,942.871,944.336,-744.141,937.500,0.000
1741724751.925,976.562,977.051,-602.051,979.004,0.000
1741724751.929,969.727,970.703,-208.008,970.215,0.000
1741724751.933,969.727,970.703,10.742,970.215,0.000
1741724751.937,969.727,970.703,1.465,970.215,0.000
1741724751.941,969.727,970.215,349.121,970.703,0.000
1741724751.945,969.727,970.703,408.203,970.703,0.000
1741724751.949,969.727,970.703,114.258,970.215,0.000
1741724751.953,969.727,970.703,281.738,970.215,0.000
1741724751.957,969.727,970.703,116.699,970.215,0.000
1741724751.960,985.352,976.562,-275.879,985.352,0.000
1741724751.964,900.391,901.855,-159.668,904.785,0.000
1741724751.968,999.512,999.512,110.840,999.512,0.000
1741724751.972,646.973,294.922,54.199,686.035,0.000
1741724751.976,-802.246,-1000.000,-155.273,-750.977,0.000
1741724751.980,-1000.000,-1000.000,-143.555,-1000.000,0.000
1741724751.984,-938.965,-964.355,-40.527,-937.988,0.000
1741724751.988,-1000.000,-1000.000,-11.230,-1000.000,0.000
1741724751.992,-1000.000,-1000.000,-88.867,-1000.000,0.000
1741724751.996,-1000.000,-1000.000,-439.453,-1000.000,0.000
1741724752.000,-1000.000,-1000.000,-666.992,-1000.000,0.000
1741724752.003,-1000.000,-1000.000,-719.238,-1000.000,0.000
1741724752.007,-1000.000,-1000.000,-825.684,-1000.000,0.000
1741724752.011,-1000.000,-999.512,-958.984,-1000.000,0.000
1741724752.015,-937.500,-939.941,-894.531,-937.500,0.000
1741724752.019,-1000.000,-1000.000,-592.773,-1000.000,0.000
1741724752.023,-219.238,-189.941,-304.688,-219.238,0.000
1741724752.027,999.512,999.512,-446.289,999.512,0.000
1741724752.031,953.613,950.195,-417.969,954.102,0.000
1741724752.035,942.383,945.312,339.844,943.359,0.000
1741724752.039,976.562,976.562,655.273,977.051,0.000
1741724752.042,969.727,970.215,300.293,970.703,0.000
1741724752.046,969.727,970.703,63.477,970.703,0.000
1741724752.050,969.727,970.703,140.625,970.703,0.000
1741724752.054,969.727,970.215,358.398,970.215,0.000
1741724752.058,969.727,970.215,312.988,970.703,0.000
1741724752.062,969.727,970.703,-42.969,970.703,0.000
1741724752.066,969.727,970.703,-235.352,970.703,0.000
1741724752.070,969.727,970.703,183.594,970.215,0.000
1741724752.074,969.727,970.215,266.602,970.215,0.000
1741724752.078,969.727,970.215,114.746,970.703,0.000
1741724752.082,969.727,970.215,594.727,970.703,0.000
1741724752.085,970.215,970.703,999.512,970.703,0.000
1741724752.089,970.703,971.191,796.875,978.516,0.000
1741724752.093,906.738,908.203,422.363,899.902,0.000
1741724752.097,999.512,999.512,357.422,999.512,0.000
1741724752.101,190.430,184.570,551.270,340.332,0.000
1741724752.105,-1000.000,-1000.000,553.711,-1000.000,0.000
1741724752.109,-984.375,-983.398,256.836,-1000.000,0.000
1741724752.113,-972.656,-973.145,-66.406,-960.938,0.000
1741724752.117,-1000.000,-1000.000,-32.227,-1000.000,0.000
1741724752.121,-1000.000,-1000.000,65.918,-1000.000,0.000
1741724752.125,-1000.000,-1000.000,-155.273,-1000.000,0.000
1741724752.128,-1000.000,-1000.000,-211.426,-1000.000,0.000
1741724752.132,-1000.000,-1000.000,-112.793,-1000.000,0.000
1741724752.136,-1000.000,-1000.000,-258.789,-1000.000,0.000
1741724752.140,-1000.000,-1000.000,-549.316,-1000.000,0.000
1741724752.144,-1000.000,-1000.000,-819.824,-1000.000,0.000
1741724752.148,-1000.000,-1000.000,-992.676,-1000.000,0.000
1741724752.152,-1000.000,-1000.000,-554.199,-1000.000,0.000
1741724752.156,-1000.000,-1000.000,-281.738,-1000.000,0.000
1741724752.160,-1000.000,-1000.000,-713.379,-1000.000,0.000
1741724752.164,-1000.000,-1000.000,-953.613,-1000.000,0.000
1741724752.167,-1000.000,-1000.000,-873.047,-1000.000,0.000
1741724752.171,-930.176,-937.500,-823.730,-926.758,0.000
1741724752.175,-1000.000,-1000.000,-590.332,-1000.000,0.000
1741724752.179,-347.656,-219.238,-526.855,-457.031,0.000
1741724752.183,993.652,999.512,-571.777,942.871,0.000
1741724752.187,975.098,954.102,-504.395,996.094,0.000
1741724752.191,932.129,943.359,-273.926,923.828,0.000
1741724752.195,979.980,977.051,-78.125,983.398,0.000
1741724752.199,969.727,970.215,-113.770,970.215,0.000
1741724752.203,969.727,970.703,382.324,970.215,0.000
1741724752.207,969.727,970.703,527.832,970.215,0.000
1741724752.210,969.727,970.703,465.332,970.215,0.000
1741724752.214,969.727,970.703,415.527,970.703,0.000
1741724752.218,969.727,970.215,463.379,970.703,0.000
1741724752.222,969.727,970.703,657.715,970.215,0.000
1741724752.226,969.727,970.703,494.629,970.703,0.000
1741724752.230,969.727,970.703,336.914,970.215,0.000
1741724752.234,969.727,970.703,517.090,970.215,0.000
1741724752.238,969.727,970.703,613.281,970.703,0.000
1741724752.242,969.727,970.703,381.348,970.703,0.000
1741724752.246,970.215,970.703,303.711,970.703,0.000
1741724752.250,970.703,971.191,604.004,971.191,0.000
1741724752.253,907.227,907.715,592.285,907.715,0.000
1741724752.257,999.512,999.512,404.785,999.512,0.000
1741724752.261,188.965,189.453,307.129,189.453,0.000
1741724752.265,-1000.000,-1000.000,246.094,-1000.000,0.000
1741724752.269,-983.887,-983.887,608.887,-983.887,0.000
1741724752.273,-973.145,-973.145,711.914,-973.145,0.000
1741724752.277,-1000.000,-1000.000,26.367,-1000.000,0.000
1741724752.281,-1000.000,-1000.000,-244.629,-1000.000,0.000
1741724752.285,-1000.000,-1000.000,-93.262,-1000.000,0.000
1741724752.289,-1000.000,-1000.000,-303.711,-1000.000,0.000
1741724752.292,-1000.000,-1000.000,-671.387,-1000.000,0.000
1741724752.296,-1000.000,-1000.000,-799.316,-1000.000,0.000
1741724752.300,-1000.000,-1000.000,-836.426,-1000.000,0.000
1741724752.304,-1000.000,-1000.000,-399.414,-1000.000,0.000
1741724752.308,-1000.000,-1000.000,-250.977,-1000.000,0.000
1741724752.312,-1000.000,-1000.000,-598.633,-1000.000,0.000
1741724752.316,-1000.000,-1000.000,-164.551,-1000.000,0.000
1741724752.320,-1000.000,-1000.000,81.055,-1000.000,0.000
1741724752.324,-1000.000,-1000.000,-475.098,-1000.000,0.000
1741724752.328,-1000.000,-1000.000,-935.547,-1000.000,0.000
1741724752.332,-995.117,-966.309,-837.402,-1000.000,0.000
1741724752.335,-945.801,-1000.000,-886.230,-937.500,0.000
1741724752.339,-1000.000,-1000.000,-942.383,-1000.000,0.000
1741724752.343,-127.441,275.879,-823.242,-219.238,0.000
1741724752.347,999.512,999.512,-997.559,999.512,0.000
1741724752.351,940.918,907.227,-602.539,954.102,0.000
1741724752.355,949.219,973.633,-84.473,942.871,0.000
1741724752.359,974.609,970.703,-248.047,977.051,0.000
1741724752.363,969.727,970.215,-131.348,970.215,0.000
1741724752.367,969.727,970.703,357.910,970.215,0.000
1741724752.371,969.727,970.215,349.609,970.215,0.000
1741724752.374,969.727,970.703,108.887,970.703,0.000
1741724752.378,969.727,970.703,-131.836,970.703,0.000
1741724752.382,969.727,970.215,-297.363,970.703,0.000
1741724752.386,969.727,970.215,-49.805,970.215,0.000
1741724752.390,970.215,970.703,47.363,970.215,0.000
1741724752.394,970.215,970.703,-131.836,970.215,0.000
1741724752.398,969.727,970.703,-102.051,970.215,0.000
1741724752.402,969.727,970.703,195.801,970.703,0.000
1741724752.406,969.727,970.215,319.824,970.703,0.000
1741724752.410,969.727,970.215,572.754,970.215,0.000
1741724752.414,969.727,970.703,647.949,970.215,0.000
1741724752.417,970.215,976.074,577.637,970.703,0.000
1741724752.421,967.285,947.266,610.840,970.703,0.000
1741724752.425,911.621,948.730,510.254,908.203,0.000
1741724752.429,999.512,999.512,307.129,999.512,0.000
1741724752.433,136.230,-166.992,282.227,181.641,0.000
1741724752.437,-1000.000,-1000.000,544.434,-1000.000,0.000
1741724752.441,-976.562,-944.336,557.129,-982.910,0.000
1741724752.445,-977.051,-997.070,-104.492,-973.633,0.000
1741724752.449,-1000.000,-1000.000,-472.168,-1000.000,0.000
1741724752.453,-1000.000,-1000.000,-252.930,-1000.000,0.000
1741724752.457,-1000.000,-1000.000,3.906,-1000.000,0.000
1741724752.460,-1000.000,-1000.000,-113.281,-1000.000,0.000
1741724752.464,-1000.000,-1000.000,-705.566,-1000.000,0.000
1741724752.468,-1000.000,-1000.000,-716.797,-1000.000,0.000
1741724752.472,-1000.000,-1000.000,-539.062,-1000.000,0.000
1741724752.476,-1000.000,-1000.000,-645.020,-1000.000,0.000
1741724752.480,-1000.000,-1000.000,-837.402,-1000.000,0.000
1741724752.484,-1000.000,-1000.000,-832.520,-1000.000,0.000
1741724752.488,-1000.000,-1000.000,-589.844,-1000.000,0.000
1741724752.492,-998.535,-990.234,-651.855,-996.094,0.000
1741724752.496,-940.918,-953.613,-829.102,-944.824,0.000
1741724752.499,-1000.000,-1000.000,-669.434,-1000.000,0.000
1741724752.503,-178.711,-48.340,-304.688,-138.672,0.000
1741724752.507,999.512,999.512,-125.488,999.512,0.000
1741724752.511,947.754,931.641,-392.090,943.359,0.000
1741724752.515,945.801,956.055,-521.484,949.219,0.000
1741724752.519,975.586,973.633,-134.766,975.098,0.000
1741724752.523,969.727,970.703,122.070,970.215,0.000
1741724752.527,969.727,970.703,43.457,970.703,0.000
1741724752.531,969.727,970.703,222.168,970.703,0.000
1741724752.535,969.727,970.703,588.867,970.215,0.000
1741724752.539,969.727,970.703,846.680,970.215,0.000
1741724752.542,969.727,970.703,676.270,970.215,0.000
1741724752.546,969.727,970.703,584.473,970.215,0.000
1741724752.550,970.215,970.703,866.699,970.215,0.000
1741724752.554,970.215,970.215,978.027,970.215,0.000
1741724752.558,969.727,970.215,957.520,970.215,0.000
1741724752.562,969.727,970.215,737.793,970.215,0.000
1741724752.566,970.215,970.703,571.289,970.703,0.000
1741724752.570,969.727,970.703,837.891,970.703,0.000
1741724752.574,969.727,970.703,966.797,970.703,0.000
1741724752.578,969.727,970.703,845.703,970.703,0.000
1741724752.582,969.727,970.703,739.746,970.703,0.000
1741724752.585,969.727,970.703,855.957,970.703,0.000
1741724752.589,974.121,979.492,917.480,971.191,0.000
1741724752.593,950.684,934.082,766.602,965.332,0.000
1741724752.597,938.965,976.074,884.766,915.527,0.000
1741724752.601,999.512,977.051,981.934,999.512,0.000
1741724752.605,-115.234,-334.961,960.938,99.121,0.000
1741724752.609,-1000.000,-1000.000,556.152,-1000.000,0.000
1741724752.613,-946.777,-935.547,115.234,-971.680,0.000
1741724752.617,-994.629,-1000.000,304.688,-979.980,0.000
1741724752.621,-1000.000,-1000.000,225.098,-1000.000,0.000
1741724752.624,-1000.000,-1000.000,-64.941,-1000.000,0.000
1741724752.628,-1000.000,-1000.000,-217.285,-1000.000,0.000
1741724752.632,-1000.000,-1000.000,-549.316,-1000.000,0.000
1741724752.636,-1000.000,-1000.000,-299.805,-1000.000,0.000
1741724752.640,-1000.000,-1000.000,-226.562,-1000.000,0.000
1741724752.644,-1000.000,-1000.000,-275.391,-1000.000,0.000
1741724752.648,-1000.000,-1000.000,177.246,-1000.000,0.000
1741724752.652,-1000.000,-1000.000,3.418,-1000.000,0.000
1741724752.656,-1000.000,-1000.000,-450.684,-1000.000,0.000
1741724752.660,-1000.000,-1000.000,-785.156,-1000.000,0.000
1741724752.663,-1000.000,-1000.000,-984.375,-1000.000,0.000
1741724752.667,-1000.000,-1000.000,-747.070,-1000.000,0.000
1741724752.671,-1000.000,-1000.000,-688.477,-1000.000,0.000
1741724752.675,-1000.000,-1000.000,-927.246,-1000.000,0.000
1741724752.679,-926.270,-927.246,-968.750,-932.129,0.000
1741724752.683,-1000.000,-1000.000,-850.586,-1000.000,0.000
1741724752.687,-458.496,-422.363,-645.996,-321.289,0.000
1741724752.691,942.871,961.426,-329.102,999.512,0.000
1741724752.695,995.117,989.258,-330.078,971.191,0.000
1741724752.699,923.340,926.758,-278.320,935.059,0.000
1741724752.703,983.398,982.910,126.465,979.980,0.000
1741724752.706,970.215,970.215,-32.715,970.215,0.000
1741724752.710,969.727,970.215,-242.188,970.215,0.000
1741724752.714,969.727,970.703,-66.406,970.703,0.000
1741724752.718,969.727,970.703,225.098,970.703,0.000
1741724752.722,969.727,970.703,515.625,970.215,0.000
1741724752.726,969.727,970.703,455.566,970.215,0.000
1741724752.730,969.727,970.703,89.844,970.215,0.000
1741724752.734,969.727,970.703,498.535,970.215,0.000
1741724752.738,969.727,970.703,982.910,970.215,0.000
1741724752.742,969.727,970.215,910.645,970.703,0.000
1741724752.746,970.215,970.703,692.871,970.703,0.000
1741724752.749,972.656,978.027,652.832,970.703,0.000
1741724752.753,956.055,940.430,799.805,970.703,0.000
1741724752.757,929.199,961.914,900.391,908.691,0.000
1741724752.761,999.512,999.512,660.645,999.512,0.000
1741724752.765,-38.086,-252.930,585.449,177.734,0.000
1741724752.769,-1000.000,-1000.000,704.590,-1000.000,0.000
1741724752.773,-954.590,-938.477,484.375,-982.422,0.000
1741724752.777,-989.746,-1000.000,124.512,-974.121,0.000
1741724752.781,-1000.000,-1000.000,90.332,-1000.000,0.000
1741724752.785,-1000.000,-1000.000,700.684,-1000.000,0.000
1741724752.788,-1000.000,-1000.000,812.500,-1000.000,0.000
1741724752.792,-1000.000,-1000.000,222.656,-1000.000,0.000
1741724752.796,-1000.000,-1000.000,-166.992,-1000.000,0.000
1741724752.800,-1000.000,-1000.000,-90.332,-1000.000,0.000
1741724752.804,-1000.000,-1000.000,67.871,-1000.000,0.000
1741724752.808,-925.781,-925.293,-53.711,-933.105,0.000
1741724752.812,-1000.000,-1000.000,-17.090,-1000.000,0.000
1741724752.816,-520.508,-574.219,215.820,-301.270,0.000
1741724752.820,907.715,875.488,-22.461,999.512,0.000
1741724752.824,999.512,999.512,-158.691,967.773,0.000
1741724752.828,918.457,914.551,-199.219,936.523,0.000
1741724752.831,984.375,986.328,83.008,979.492,0.000
1741724752.835,969.727,970.703,844.727,970.215,0.000
1741724752.839,969.727,970.215,784.180,970.703,0.000
1741724752.843,969.727,970.703,516.602,970.215,0.000
1741724752.847,969.727,970.703,643.066,970.215,0.000
1741724752.851,969.727,970.215,807.617,970.703,0.000
1741724752.855,970.215,970.703,889.648,970.215,0.000
1741724752.859,969.727,970.703,779.297,970.215,0.000
1741724752.863,981.445,973.633,592.285,985.352,0.000
1741724752.867,896.484,905.273,833.008,897.461,0.000
1741724752.871,999.512,999.512,999.512,999.512,0.000
1741724752.874,426.758,231.934,855.469,553.711,0.000
1741724752.878,-973.145,-1000.000,878.418,-887.207,0.000
1741724752.882,-1000.000,-990.723,979.492,-1000.000,0.000
1741724752.886,-953.613,-969.727,820.312,-944.336,0.000
1741724752.890,-1000.000,-1000.000,715.820,-1000.000,0.000
1741724752.894,-1000.000,-1000.000,449.707,-1000.000,0.000
1741724752.898,-1000.000,-1000.000,263.672,-1000.000,0.000
1741724752.902,-1000.000,-1000.000,440.918,-1000.000,0.000
1741724752.906,-1000.000,-1000.000,368.652,-1000.000,0.000
1741724752.910,-1000.000,-1000.000,175.293,-1000.000,0.000
1741724752.913,-1000.000,-1000.000,125.000,-1000.000,0.000
1741724752.917,-1000.000,-1000.000,267.578,-1000.000,0.000
1741724752.921,-1000.000,-1000.000,441.406,-1000.000,0.000
1741724752.925,-1000.000,-1000.000,462.402,-1000.000,0.000
1741724752.929,-1000.000,-1000.000,714.355,-1000.000,0.000
1741724752.933,-1000.000,-1000.000,594.727,-1000.000,0.000
1741724752.937,-1000.000,-1000.000,529.297,-1000.000,0.000
1741724752.941,-1000.000,-1000.000,461.426,-1000.000,0.000
1741724752.945,-1000.000,-1000.000,156.738,-1000.000,0.000
1741724752.949,-1000.000,-1000.000,204.102,-1000.000,0.000
1741724752.953,-993.652,-967.773,279.297,-996.094,0.000
1741724752.956,-948.242,-998.047,529.785,-944.336,0.000
1741724752.960,-1000.000,-1000.000,503.418,-1000.000,0.000
1741724752.964,-94.727,258.301,252.930,-142.578,0.000
1741724752.968,999.512,999.512,415.039,999.512,0.000
1741724752.972,936.035,907.715,902.832,943.359,0.000
1741724752.976,952.148,973.145,983.887,948.730,0.000
1741724752.980,973.633,970.703,906.738,975.586,0.000
1741724752.984,969.727,970.703,971.680,970.703,0.000
1741724752.988,969.727,970.215,850.098,970.703,0.000
1741724752.992,969.727,970.703,706.543,970.703,0.000
1741724752.995,969.727,970.215,574.219,970.703,0.000
1741724752.999,969.727,970.215,666.016,970.215,0.000
1741724753.003,969.727,970.215,937.500,970.215,0.000
1741724753.007,969.727,970.703,913.086,970.215,0.000
1741724753.011,969.727,970.703,833.984,970.215,0.000
1741724753.015,969.727,970.215,844.238,970.215,0.000
1741724753.019,969.727,970.703,962.402,970.215,0.000
1741724753.023,969.727,970.703,978.027,970.703,0.000
1741724753.027,969.727,970.703,963.867,970.703,0.000
1741724753.031,970.215,972.656,971.680,970.703,0.000
1741724753.035,970.703,961.426,970.215,971.191,0.000
1741724753.038,906.738,922.852,970.703,907.715,0.000
1741724753.042,999.512,999.512,970.215,999.512,0.000
1741724753.046,188.965,32.227,966.309,189.453,0.000
1741724753.050,-1000.000,-1000.000,974.121,-1000.000,0.000
1741724753.054,-983.887,-963.379,937.012,-983.887,0.000
1741724753.058,-973.145,-984.375,943.359,-973.145,0.000
1741724753.062,-1000.000,-1000.000,845.703,-1000.000,0.000
1741724753.066,-1000.000,-1000.000,865.234,-1000.000,0.000
1741724753.070,-1000.000,-1000.000,990.723,-1000.000,0.000
1741724753.074,-1000.000,-1000.000,858.398,-1000.000,0.000
1741724753.077,-1000.000,-1000.000,616.699,-1000.000,0.000
1741724753.081,-1000.000,-1000.000,458.984,-1000.000,0.000
1741724753.085,-1000.000,-1000.000,531.738,-1000.000,0.000
1741724753.089,-1000.000,-1000.000,447.754,-1000.000,0.000
1741724753.093,-1000.000,-1000.000,471.191,-1000.000,0.000
1741724753.097,-1000.000,-1000.000,684.570,-1000.000,0.000
1741724753.101,-1000.000,-1000.000,856.934,-1000.000,0.000
1741724753.105,-929.688,-938.477,733.398,-929.688,0.000
1741724753.109,-1000.000,-1000.000,445.312,-1000.000,0.000
1741724753.113,-354.004,-209.961,570.312,-360.352,0.000
1741724753.117,991.699,999.512,878.418,988.281,0.000
1741724753.120,976.074,953.125,890.137,978.027,0.000
1741724753.124,931.641,943.848,647.461,931.641,0.000
1741724753.128,980.469,977.051,639.648,980.957,0.000
1741724753.132,970.215,970.703,722.168,970.703,0.000
1741724753.136,969.727,970.703,910.156,970.215,0.000
1741724753.140,969.727,970.215,999.512,970.215,0.000
1741724753.144,969.727,970.703,777.832,970.215,0.000
1741724753.148,969.727,970.703,748.047,970.703,0.000
1741724753.152,969.727,970.703,996.582,970.703,0.000
1741724753.156,969.727,971.191,965.332,970.703,0.000
1741724753.160,970.215,968.750,962.402,971.191,0.000
1741724753.163,907.227,911.133,971.680,907.715,0.000
1741724753.167,999.512,999.512,971.680,999.512,0.000
1741724753.171,188.965,149.414,963.867,189.453,0.000
1741724753.175,-1000.000,-1000.000,982.910,-1000.000,0.000
1741724753.179,-983.887,-978.516,930.176,-983.887,0.000
1741724753.183,-973.145,-976.074,784.668,-973.145,0.000
1741724753.187,-1000.000,-1000.000,888.672,-1000.000,0.000
1741724753.191,-1000.000,-1000.000,889.160,-1000.000,0.000
